champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Camille,5553.0,6221.0,5553.0,8.0,1.0,15.0,64396,7780,TopLane_Jungle,Many
Ziggs,7354.0,11614.0,7354.0,0.5,1.0,11.0,120468,8221,Other,Many
Viego,0.0,22267.0,0.0,2.0,0.0,23.0,136266,10088,TopLane_Jungle,Few
LeeSin,0.0,9717.0,0.0,0.4,0.0,19.0,98009,6249,TopLane_Jungle,Few
LeeSin,407.0,18807.0,407.0,8.0,2.0,20.0,103105,7980,TopLane_Jungle,Few
Aphelios,5450.0,10712.0,5450.0,1.8,0.0,11.0,68039,8043,Other,Many
Graves,4521.0,11602.0,4521.0,1.3,2.0,31.0,167203,11556,TopLane_Jungle,Many
Lulu,97.0,3741.0,97.0,2.833333333,0.0,79.0,17264,9527,Other,Few
Kaisa,0.0,8862.0,0.0,1.0,0.0,26.0,104038,9374,Other,Many
Lux,2420.0,3095.0,2420.0,3.4,2.0,84.0,47575,9816,Other,Few
Kayn,159.0,28452.0,159.0,4.25,0.0,29.0,182978,19801,TopLane_Jungle,Few
Hecarim,4940.0,22984.0,4940.0,4.75,4.0,23.0,144212,12292,TopLane_Jungle,Few
Kayle,5518.0,23180.0,5518.0,2.6,3.0,22.0,199838,15227,Other,Many
Lucian,84.0,84.0,84.0,0.7142857140000001,0.0,15.0,101156,8019,TopLane_Jungle,Many
LeeSin,942.0,14107.0,942.0,4.75,2.0,24.0,111954,11512,TopLane_Jungle,Few
LeeSin,1778.0,45408.0,1778.0,7.0,0.0,66.0,274870,20920,TopLane_Jungle,Many
Qiyana,0.0,30456.0,0.0,5.8,0.0,84.0,215010,17409,TopLane_Jungle,Few
Rakan,632.0,1448.0,632.0,4.428571429,1.0,68.0,23938,9335,Other,Few
Yasuo,786.0,1085.0,786.0,0.857142857,0.0,12.0,100970,8974,Other,Many
XinZhao,4506.0,26996.0,4506.0,5.666666667,3.0,28.0,102962,9856,TopLane_Jungle,Few
Talon,457.0,19651.0,457.0,2.142857143,0.0,38.0,167867,11408,TopLane_Jungle,Few
Fiora,3283.0,3283.0,3283.0,1.0,2.0,50.0,183469,12576,TopLane_Jungle,Many
Aphelios,12226.0,12226.0,12226.0,12.5,3.0,14.0,154463,14884,Other,Many
Hecarim,1202.0,31437.0,1202.0,2.285714286,1.0,27.0,170298,12300,TopLane_Jungle,Few
Camille,1486.0,1486.0,1486.0,1.428571429,0.0,13.0,109424,9267,TopLane_Jungle,Many
Akshan,2627.0,2627.0,2627.0,9.0,2.0,13.0,72266,8672,TopLane_Jungle,Many
Irelia,1824.0,6246.0,1824.0,1.2,1.0,11.0,112342,9111,TopLane_Jungle,Many
Azir,3003.0,6122.0,3003.0,2.166666667,1.0,17.0,98214,10601,Other,Many
Nautilus,515.0,515.0,515.0,2.0,1.0,77.0,26211,8286,Other,Few
Galio,1068.0,1068.0,1068.0,1.153846154,0.0,23.0,102281,9966,Other,Many
Lulu,3085.0,3085.0,3085.0,7.666666667,1.0,47.0,19425,9052,Other,Few
Lulu,596.0,596.0,596.0,7.5,0.0,29.0,9808,5879,Other,Few
Aphelios,4114.0,4114.0,4114.0,0.25,0.0,12.0,59508,5073,Other,Many
LeeSin,1060.0,37826.0,1060.0,4.2,3.0,39.0,192100,12929,TopLane_Jungle,Few
LeeSin,73.0,20344.0,73.0,2.5,0.0,24.0,188373,11679,TopLane_Jungle,Few
Senna,1630.0,11523.0,1630.0,1.2,1.0,8.0,70095,8870,Other,Many
Karthus,50.0,50.0,50.0,1.076923077,0.0,15.0,167251,14035,Other,Many
Sona,877.0,877.0,877.0,2.75,0.0,31.0,8943,5682,Other,Few
Lillia,2061.0,2975.0,2061.0,4.0,0.0,19.0,110176,9318,TopLane_Jungle,Many
Jhin,1440.0,2245.0,1440.0,1.333333333,0.0,10.0,48989,6136,Other,Many
Viego,1190.0,14286.0,1190.0,7.0,0.0,12.0,108585,7653,TopLane_Jungle,Few
Kassadin,75.0,75.0,75.0,1.125,1.0,22.0,119263,12462,Other,Many
Viego,441.0,37366.0,441.0,1.0,0.0,17.0,136494,11003,TopLane_Jungle,Few
Xayah,9366.0,26989.0,9366.0,5.0,5.0,21.0,219917,15594,Other,Many
Hecarim,976.0,21889.0,976.0,4.75,1.0,35.0,162116,11516,TopLane_Jungle,Few
Zed,791.0,791.0,791.0,2.666666667,0.0,13.0,142062,10569,Other,Many
Nautilus,0.0,0.0,0.0,1.857142857,0.0,53.0,14798,6577,Other,Few
Ekko,2483.0,6259.0,2483.0,1.333333333,1.0,20.0,130169,10080,TopLane_Jungle,Many
Bard,49.0,4306.0,49.0,2.666666667,0.0,39.0,15928,5473,Other,Few
Irelia,6064.0,18640.0,6064.0,2.8,2.0,26.0,147946,13116,TopLane_Jungle,Many
Viktor,864.0,2659.0,864.0,1.125,0.0,9.0,86241,10433,Other,Many
Akali,2962.0,3392.0,2962.0,2.6,1.0,20.0,76554,10092,Other,Many
Vayne,3607.0,3607.0,3607.0,1.75,1.0,15.0,46393,6841,TopLane_Jungle,Many
Syndra,1015.0,2603.0,1015.0,2.666666667,0.0,21.0,88283,10323,Other,Many
Akali,6987.0,7400.0,6987.0,1.6,3.0,30.0,106784,13323,TopLane_Jungle,Many
Syndra,4295.0,11073.0,4295.0,9.0,3.0,11.0,184170,14144,Other,Many
Syndra,3921.0,5875.0,3921.0,1.5,3.0,14.0,155550,12175,TopLane_Jungle,Many
Jax,10412.0,16026.0,10412.0,2.0,4.0,18.0,171874,14088,TopLane_Jungle,Many
Kassadin,835.0,2670.0,835.0,1.285714286,1.0,15.0,77569,11619,Other,Many
Nautilus,586.0,1636.0,586.0,4.5,0.0,68.0,25192,8232,Other,Few
LeeSin,876.0,6453.0,876.0,2.333333333,1.0,26.0,116843,8391,TopLane_Jungle,Few
MonkeyKing,5259.0,6889.0,5259.0,2.285714286,3.0,17.0,174819,15924,TopLane_Jungle,Many
Zac,242.0,11632.0,242.0,1.222222222,1.0,33.0,116764,10292,TopLane_Jungle,Few
Nami,1842.0,2046.0,1842.0,4.0,0.0,70.0,11207,7969,Other,Few
Mordekaiser,1356.0,3726.0,1356.0,0.666666667,1.0,24.0,109302,8594,TopLane_Jungle,Many
Yuumi,1306.0,1482.0,1306.0,11.0,0.0,32.0,11155,8169,Other,Few
Syndra,312.0,2834.0,312.0,0.875,0.0,31.0,121053,10999,Other,Many
Corki,201.0,7511.0,201.0,11.0,0.0,58.0,307006,21456,Other,Many
MissFortune,13718.0,27536.0,13718.0,4.285714286,5.0,33.0,217329,19134,Other,Many
Jinx,6121.0,14944.0,6121.0,12.0,2.0,26.0,142825,11446,Other,Many
Pantheon,1254.0,1254.0,1254.0,1.6,0.0,6.0,84550,9369,TopLane_Jungle,Many
Irelia,5615.0,10018.0,5615.0,1.272727273,2.0,15.0,209964,17102,TopLane_Jungle,Many
Orianna,1475.0,6343.0,1475.0,3.6,1.0,20.0,184743,14409,Other,Many
Aphelios,2291.0,9894.0,2291.0,4.4,1.0,25.0,197795,15441,Other,Many
Sylas,0.0,0.0,0.0,0.666666667,0.0,13.0,52366,5373,Other,Many
Katarina,2708.0,2708.0,2708.0,11.0,1.0,9.0,65217,7510,Other,Many
Vladimir,297.0,2625.0,297.0,1.5,0.0,20.0,88000,8050,Other,Many
Yuumi,0.0,271.0,0.0,3.0,0.0,34.0,9463,6634,Other,Few
RekSai,0.0,8272.0,0.0,1.272727273,0.0,32.0,129738,10755,TopLane_Jungle,Few
Taliyah,196.0,22901.0,196.0,2.571428571,1.0,27.0,169392,12039,TopLane_Jungle,Few
Graves,12359.0,26271.0,12359.0,7.5,3.0,27.0,189817,14722,TopLane_Jungle,Many
Camille,6983.0,9071.0,6983.0,2.5,5.0,43.0,158903,13742,TopLane_Jungle,Many
Nunu,3617.0,20641.0,3617.0,4.75,2.0,15.0,116336,10293,TopLane_Jungle,Few
Lux,1396.0,4023.0,1396.0,2.166666667,0.0,24.0,81823,9087,Other,Many
Jhin,2340.0,5264.0,2340.0,0.75,2.0,13.0,95864,7538,Other,Many
Blitzcrank,0.0,0.0,0.0,0.833333333,0.0,13.0,4522,3297,Other,Few
Ezreal,9294.0,20711.0,9294.0,1.8,6.0,39.0,202047,14610,Other,Many
Zoe,903.0,903.0,903.0,1.833333333,0.0,20.0,105036,10109,Other,Many
Leblanc,1225.0,1323.0,1225.0,3.75,0.0,15.0,94919,10801,Other,Many
Viktor,2776.0,2776.0,2776.0,2.6,2.0,10.0,74197,9297,Other,Many
Blitzcrank,272.0,889.0,272.0,3.6,0.0,55.0,17266,7083,Other,Few
Vex,1083.0,3258.0,1083.0,1.666666667,2.0,58.0,26858,8080,Other,Few
Ornn,863.0,1969.0,863.0,5.666666667,1.0,29.0,83187,10287,TopLane_Jungle,Many
Nocturne,0.0,16651.0,0.0,1.4,0.0,21.0,146716,10603,TopLane_Jungle,Few
Pyke,138.0,5102.0,138.0,1.333333333,0.0,49.0,19973,7829,Other,Few
Galio,0.0,0.0,0.0,1.2,0.0,27.0,19142,4516,Other,Few
Viego,0.0,13639.0,0.0,0.8888888890000001,0.0,17.0,83628,7398,TopLane_Jungle,Few
Viktor,1476.0,4326.0,1476.0,2.285714286,0.0,28.0,142153,11890,Other,Many
Jinx,1082.0,2718.0,1082.0,1.0,0.0,11.0,117707,9885,Other,Many
Irelia,2716.0,12036.0,2716.0,1.333333333,1.0,21.0,140155,10906,TopLane_Jungle,Many
Khazix,764.0,12105.0,764.0,3.333333333,0.0,12.0,130926,10867,TopLane_Jungle,Few
Lux,3683.0,12458.0,3683.0,3.666666667,3.0,39.0,140953,13399,Other,Many
Lucian,2832.0,13348.0,2832.0,1.666666667,2.0,27.0,181226,14470,Other,Many
Darius,2441.0,13138.0,2441.0,0.666666667,1.0,9.0,87788,6975,TopLane_Jungle,Many
Rakan,0.0,564.0,0.0,7.0,0.0,15.0,8655,3967,Other,Few
Nidalee,0.0,1500.0,0.0,1.0,0.0,14.0,56700,5910,TopLane_Jungle,Few
Karthus,0.0,22830.0,0.0,1.818181818,0.0,26.0,247017,16578,TopLane_Jungle,Few
LeeSin,0.0,10028.0,0.0,7.0,0.0,24.0,138270,12459,TopLane_Jungle,Few
TahmKench,443.0,640.0,443.0,4.0,0.0,13.0,61665,8383,TopLane_Jungle,Many
Ryze,3961.0,16439.0,3961.0,2.090909091,2.0,17.0,263715,19475,Other,Many
Jayce,10139.0,19963.0,10139.0,2.666666667,6.0,34.0,184916,15761,TopLane_Jungle,Many
Jhin,2687.0,7264.0,2687.0,2.333333333,1.0,11.0,93962,9252,Other,Many
Leblanc,469.0,1178.0,469.0,0.428571429,0.0,29.0,94150,9308,Other,Many
Ezreal,2442.0,2442.0,2442.0,0.916666667,0.0,5.0,95672,11582,Other,Many
Vayne,0.0,0.0,0.0,0.142857143,0.0,8.0,35721,5250,Other,Many
MissFortune,5431.0,12700.0,5431.0,3.0,2.0,6.0,85413,9019,Other,Many
Lissandra,1684.0,5488.0,1684.0,1.8,0.0,13.0,104946,9411,Other,Many
Graves,1658.0,35378.0,1658.0,1.888888889,0.0,30.0,222081,13939,TopLane_Jungle,Few
TwistedFate,1190.0,3900.0,1190.0,4.0,1.0,13.0,121081,10716,Other,Many
Volibear,3308.0,7566.0,3308.0,2.833333333,3.0,12.0,105168,11573,TopLane_Jungle,Many
Braum,418.0,1519.0,418.0,5.0,0.0,39.0,16713,7758,Other,Few
Viktor,2495.0,4155.0,2495.0,0.4,1.0,17.0,141398,9067,Other,Many
Lulu,327.0,3005.0,327.0,4.5,0.0,44.0,14122,7431,Other,Few
Aatrox,0.0,0.0,0.0,1.0,0.0,12.0,51993,7558,TopLane_Jungle,Many
Nasus,12480.0,21355.0,12480.0,2.5,4.0,15.0,288580,15125,TopLane_Jungle,Many
Viktor,1207.0,1792.0,1207.0,1.0,0.0,10.0,99971,8044,TopLane_Jungle,Many
TwistedFate,6039.0,9769.0,6039.0,8.25,3.0,21.0,130956,14788,Other,Many
Jayce,2132.0,5875.0,2132.0,0.875,1.0,20.0,125397,10207,TopLane_Jungle,Many
Irelia,2823.0,2823.0,2823.0,2.285714286,3.0,30.0,142184,13941,TopLane_Jungle,Many
Riven,7284.0,9739.0,7284.0,6.333333333,3.0,10.0,169407,15968,TopLane_Jungle,Many
Lucian,885.0,885.0,885.0,0.666666667,0.0,19.0,61995,6606,Other,Many
Elise,0.0,11234.0,0.0,1.25,0.0,37.0,118383,9366,TopLane_Jungle,Few
Shen,1898.0,13542.0,1898.0,3.0,0.0,47.0,151189,14923,TopLane_Jungle,Many
Sylas,7788.0,16263.0,7788.0,10.0,2.0,15.0,136682,12573,Other,Many
Lulu,602.0,1147.0,602.0,2.333333333,0.0,65.0,15539,8505,Other,Few
Jhin,806.0,806.0,806.0,1.2,0.0,17.0,84096,7481,Other,Many
Irelia,0.0,0.0,0.0,1.666666667,0.0,9.0,46665,6081,Other,Many
Seraphine,2556.0,2556.0,2556.0,6.5,2.0,48.0,29586,8877,Other,Few
Evelynn,0.0,5768.0,0.0,1.5,0.0,17.0,141057,10330,TopLane_Jungle,Few
Xayah,3477.0,3477.0,3477.0,7.5,0.0,13.0,133304,11408,Other,Many
Lucian,5189.0,5189.0,5189.0,1.666666667,4.0,10.0,83913,9969,Other,Many
Fiddlesticks,0.0,1446.0,0.0,2.555555556,0.0,64.0,158482,13055,TopLane_Jungle,Few
Annie,0.0,0.0,0.0,1.333333333,0.0,11.0,54818,7041,Other,Many
Veigar,0.0,2998.0,0.0,2.5,0.0,11.0,106630,7853,Other,Many
Trundle,0.0,9554.0,0.0,1.375,0.0,25.0,99955,9078,TopLane_Jungle,Few
LeeSin,2728.0,21128.0,2728.0,21.0,2.0,18.0,129389,11500,TopLane_Jungle,Few
Viego,1398.0,28543.0,1398.0,3.0,2.0,23.0,158664,11330,TopLane_Jungle,Few
Zilean,390.0,887.0,390.0,3.0,1.0,82.0,21434,8024,Other,Few
Bard,0.0,762.0,0.0,1.333333333,0.0,109.0,15399,7549,Other,Few
Irelia,5852.0,8499.0,5852.0,1.333333333,1.0,20.0,102508,9849,Other,Many
Camille,4138.0,8622.0,4138.0,5.0,1.0,24.0,117065,12355,TopLane_Jungle,Many
Rengar,0.0,3048.0,0.0,0.75,0.0,11.0,80074,6482,TopLane_Jungle,Few
Katarina,1202.0,1202.0,1202.0,12.0,0.0,10.0,69058,8082,Other,Few
Rengar,2731.0,24647.0,2731.0,3.166666667,3.0,22.0,222392,18205,TopLane_Jungle,Few
Graves,2259.0,16838.0,2259.0,5.333333333,1.0,45.0,220449,16326,TopLane_Jungle,Many
Jhin,5794.0,13405.0,5794.0,4.6,2.0,24.0,172771,14101,Other,Many
Poppy,894.0,15553.0,894.0,1.5555555559999998,0.0,25.0,96192,8706,TopLane_Jungle,Few
Corki,166.0,244.0,166.0,0.666666667,0.0,15.0,72485,7136,Other,Many
Graves,5242.0,5521.0,5242.0,3.666666667,2.0,13.0,112496,10462,TopLane_Jungle,Many
Vex,1596.0,1596.0,1596.0,1.142857143,1.0,25.0,99533,10408,Other,Many
Nidalee,123.0,15837.0,123.0,1.833333333,0.0,34.0,145278,10321,TopLane_Jungle,Few
Viktor,329.0,1845.0,329.0,0.666666667,0.0,23.0,135288,10418,Other,Many
Ornn,0.0,1778.0,0.0,1.333333333,0.0,15.0,72194,7454,TopLane_Jungle,Many
LeeSin,1610.0,22860.0,1610.0,3.0,2.0,45.0,203638,15932,TopLane_Jungle,Few
Renekton,6347.0,20598.0,6347.0,10.0,4.0,17.0,117488,11563,TopLane_Jungle,Many
Syndra,1969.0,9757.0,1969.0,2.0,1.0,44.0,168171,13852,Other,Many
Kaisa,0.0,2007.0,0.0,0.8,0.0,20.0,52753,7411,Other,Many
Fizz,260.0,260.0,260.0,1.2,0.0,10.0,88638,10639,Other,Many
Jhin,2055.0,6725.0,2055.0,3.4,1.0,29.0,98069,10132,Other,Many
LeeSin,0.0,6709.0,0.0,1.375,0.0,29.0,105298,8902,TopLane_Jungle,Few
Karma,341.0,948.0,341.0,3.833333333,0.0,99.0,25794,10283,Other,Few
Ezreal,6138.0,17289.0,6138.0,3.0,2.0,13.0,205249,15135,Other,Many
Sion,945.0,945.0,945.0,0.333333333,0.0,16.0,58503,4951,TopLane_Jungle,Few
Renekton,3486.0,6729.0,3486.0,3.0,1.0,13.0,128323,10940,TopLane_Jungle,Many
Fiora,8248.0,8714.0,8248.0,7.0,3.0,17.0,86116,9105,TopLane_Jungle,Many
Viego,2125.0,10463.0,2125.0,1.0,2.0,14.0,85246,7603,TopLane_Jungle,Few
Gwen,1761.0,7090.0,1761.0,1.5,0.0,22.0,126200,12165,TopLane_Jungle,Many
Yone,3128.0,9125.0,3128.0,4.0,2.0,15.0,137981,14819,Other,Many
Vi,786.0,13351.0,786.0,2.0,0.0,19.0,97286,10194,TopLane_Jungle,Few
Riven,2224.0,5219.0,2224.0,3.0,1.0,17.0,112153,11492,TopLane_Jungle,Many
Thresh,497.0,633.0,497.0,6.333333333,2.0,59.0,13659,7307,Other,Few
Xerath,247.0,400.0,247.0,3.166666667,1.0,56.0,62793,9567,Other,Few
Jinx,3440.0,3551.0,3440.0,1.5,1.0,29.0,139707,12184,Other,Many
Ezreal,6396.0,13225.0,6396.0,2.2,2.0,16.0,108954,10809,Other,Many
Zoe,3891.0,6920.0,3891.0,6.333333333,4.0,20.0,139806,18387,Other,Many
Zac,169.0,25480.0,169.0,6.0,1.0,27.0,159853,12029,TopLane_Jungle,Few
Bard,721.0,3219.0,721.0,1.636363636,0.0,82.0,12845,7601,Other,Few
Jhin,2438.0,2438.0,2438.0,1.375,1.0,16.0,167512,12224,Other,Many
Camille,2574.0,6494.0,2574.0,2.666666667,1.0,13.0,84739,8842,TopLane_Jungle,Many
Jinx,3754.0,17349.0,3754.0,4.2,2.0,21.0,151374,13392,Other,Many
Lucian,3664.0,13548.0,3664.0,16.0,1.0,24.0,122546,12290,Other,Many
Yone,265.0,1451.0,265.0,0.333333333,0.0,27.0,123107,8184,Other,Many
Zilean,647.0,1235.0,647.0,3.0,0.0,39.0,12335,7102,Other,Few
Riven,2179.0,7710.0,2179.0,5.5,0.0,11.0,152832,12156,TopLane_Jungle,Many
Ashe,6629.0,11827.0,6629.0,3.75,2.0,24.0,102367,10159,Other,Many
Jayce,0.0,2377.0,0.0,0.4,0.0,32.0,181214,11662,TopLane_Jungle,Many
Jinx,3493.0,9268.0,3493.0,1.4,1.0,24.0,179201,13683,Other,Many
Syndra,2236.0,5107.0,2236.0,3.0,1.0,15.0,167456,11399,Other,Many
Akali,2377.0,2377.0,2377.0,1.888888889,2.0,16.0,168661,14705,Other,Many
Kalista,7079.0,23497.0,7079.0,7.5,2.0,20.0,140303,13287,Other,Many
Xayah,5853.0,18025.0,5853.0,4.75,2.0,22.0,172178,13572,Other,Many
Sylas,1228.0,1228.0,1228.0,1.833333333,2.0,11.0,72844,8941,Other,Many
Yasuo,7117.0,21916.0,7117.0,8.0,3.0,25.0,221538,14398,Other,Many
Kaisa,16079.0,25764.0,16079.0,9.5,5.0,24.0,226953,21834,Other,Many
Jhin,514.0,611.0,514.0,1.714285714,0.0,18.0,110503,10846,Other,Many
Ekko,0.0,43.0,0.0,2.75,0.0,27.0,29254,5296,Other,Few
Graves,3345.0,8521.0,3345.0,0.7142857140000001,1.0,38.0,137316,10582,TopLane_Jungle,Many
Morgana,0.0,2106.0,0.0,3.0,0.0,91.0,18058,8153,Other,Few
Rakan,883.0,883.0,883.0,6.333333333,0.0,106.0,27425,8502,Other,Few
Urgot,2803.0,5170.0,2803.0,0.6,1.0,15.0,98018,7916,TopLane_Jungle,Many
Kennen,7369.0,8620.0,7369.0,2.0,2.0,11.0,145623,11064,TopLane_Jungle,Many
Azir,3366.0,9302.0,3366.0,6.666666667,0.0,23.0,137655,13839,Other,Many
MissFortune,17080.0,24347.0,17080.0,20.0,7.0,30.0,241864,17431,Other,Many
Kassadin,2491.0,6343.0,2491.0,9.5,1.0,10.0,101239,11966,Other,Many
Gnar,7304.0,23269.0,7304.0,2.8,1.0,37.0,183294,13135,TopLane_Jungle,Many
Bard,1677.0,3581.0,1677.0,1.692307692,0.0,92.0,26258,10231,Other,Few
Corki,4383.0,26366.0,4383.0,2.833333333,1.0,38.0,279824,17816,Other,Many
Lulu,881.0,881.0,881.0,6.666666667,0.0,41.0,43985,8939,Other,Many
Braum,147.0,6516.0,147.0,11.5,1.0,62.0,24462,7910,Other,Few
Irelia,3768.0,9758.0,3768.0,3.0,2.0,32.0,211687,15501,TopLane_Jungle,Many
Heimerdinger,2266.0,14868.0,2266.0,6.0,2.0,45.0,182337,13100,Other,Many
Kennen,1801.0,15117.0,1801.0,5.0,1.0,35.0,238696,17292,TopLane_Jungle,Many
Graves,6187.0,8690.0,6187.0,12.0,1.0,20.0,167955,12483,TopLane_Jungle,Many
Jax,0.0,7862.0,0.0,0.166666667,0.0,17.0,73891,6632,TopLane_Jungle,Many
Amumu,0.0,0.0,0.0,1.0,0.0,19.0,15964,4365,Other,Few
Janna,1841.0,4185.0,1841.0,3.6,0.0,76.0,39511,10036,Other,Few
Galio,451.0,954.0,451.0,6.5,2.0,47.0,24793,6776,Other,Few
Draven,3508.0,4320.0,3508.0,1.333333333,1.0,14.0,122093,12121,Other,Many
Viego,3956.0,26127.0,3956.0,8.666666667000001,1.0,41.0,146820,14972,TopLane_Jungle,Few
Vex,5376.0,7176.0,5376.0,5.5,3.0,23.0,177196,14653,Other,Many
Zoe,1651.0,7374.0,1651.0,3.0,1.0,25.0,104905,9879,Other,Many
Karma,1179.0,1179.0,1179.0,20.0,1.0,33.0,19731,7019,Other,Few
Lulu,97.0,3741.0,97.0,2.833333333,0.0,79.0,17264,9527,Other,Few
Orianna,5957.0,6159.0,5957.0,5.5,1.0,15.0,100423,10357,Other,Many
Zac,249.0,8366.0,249.0,3.8,0.0,26.0,79393,7368,TopLane_Jungle,Few
Jayce,4211.0,16169.0,4211.0,1.25,2.0,27.0,158463,12882,TopLane_Jungle,Many
Braum,318.0,904.0,318.0,1.142857143,0.0,69.0,28317,11463,Other,Few
Kayle,4825.0,6484.0,4825.0,2.285714286,3.0,29.0,208070,14544,Other,Many
Camille,7707.0,19997.0,7707.0,3.714285714,4.0,34.0,227859,19134,TopLane_Jungle,Many
Viktor,1163.0,2302.0,1163.0,0.875,0.0,19.0,70014,7041,TopLane_Jungle,Many
Sona,118.0,118.0,118.0,0.2,0.0,17.0,4493,3335,Other,Few
Aatrox,0.0,1273.0,0.0,0.5,0.0,20.0,72834,7342,TopLane_Jungle,Many
Lux,1846.0,1846.0,1846.0,2.4,0.0,62.0,32073,7493,Other,Few
Renekton,7614.0,9459.0,7614.0,16.0,4.0,14.0,158027,13941,TopLane_Jungle,Many
Vex,4540.0,7809.0,4540.0,9.5,2.0,33.0,108761,11061,Other,Many
Nidalee,1570.0,38500.0,1570.0,5.333333333,1.0,10.0,130714,9757,TopLane_Jungle,Few
Kayn,3538.0,10755.0,3538.0,0.666666667,2.0,19.0,182736,11688,TopLane_Jungle,Many
Shen,627.0,627.0,627.0,1.0,0.0,8.0,22786,4343,TopLane_Jungle,Few
Viego,0.0,5923.0,0.0,2.2,0.0,29.0,152081,10221,TopLane_Jungle,Few
Singed,2342.0,2342.0,2342.0,4.2,1.0,4.0,65410,9041,TopLane_Jungle,Few
Warwick,0.0,6365.0,0.0,1.333333333,0.0,21.0,73251,9588,TopLane_Jungle,Few
Janna,2281.0,4070.0,2281.0,6.0,0.0,114.0,51635,10735,Other,Few
Yasuo,3138.0,3623.0,3138.0,1.6,0.0,17.0,166200,11880,Other,Many
Vayne,869.0,2655.0,869.0,2.666666667,0.0,39.0,113028,12347,Other,Many
Lulu,1964.0,2064.0,1964.0,21.0,1.0,49.0,18201,9152,Other,Few
Twitch,2833.0,11322.0,2833.0,2.375,2.0,16.0,99839,11782,Other,Many
Yone,4296.0,4848.0,4296.0,0.9,1.0,15.0,98763,9239,Other,Many
Nautilus,641.0,2889.0,641.0,6.25,0.0,87.0,27523,10007,Other,Few
Poppy,0.0,0.0,0.0,0.285714286,0.0,15.0,13311,3465,Other,Few
Thresh,356.0,356.0,356.0,8.0,0.0,71.0,19580,9563,Other,Few
Fizz,1079.0,2079.0,1079.0,1.142857143,0.0,16.0,68030,7539,Other,Many
Ezreal,2116.0,9084.0,2116.0,2.166666667,0.0,13.0,106075,9636,Other,Many
Nidalee,123.0,15837.0,123.0,1.833333333,0.0,34.0,145278,10321,TopLane_Jungle,Few
Akshan,3031.0,4630.0,3031.0,1.75,1.0,25.0,137490,12922,TopLane_Jungle,Many
Shen,249.0,249.0,249.0,11.0,0.0,13.0,33762,5236,TopLane_Jungle,Few
Viego,0.0,6536.0,0.0,0.666666667,0.0,22.0,76845,5656,TopLane_Jungle,Few
Jayce,2630.0,4411.0,2630.0,1.0,1.0,26.0,135546,10272,TopLane_Jungle,Many
Syndra,0.0,1928.0,0.0,3.5,0.0,39.0,166850,12701,Other,Many
Ziggs,15636.0,15636.0,15636.0,2.666666667,2.0,26.0,179516,12745,Other,Many
Qiyana,1655.0,6597.0,1655.0,1.625,1.0,24.0,157686,14070,Other,Many
Trundle,549.0,25928.0,549.0,2.25,1.0,29.0,102606,8634,TopLane_Jungle,Few
Xayah,12764.0,51930.0,12764.0,9.0,6.0,62.0,338331,21254,Other,Many
Caitlyn,6322.0,6322.0,6322.0,5.0,2.0,22.0,170385,13189,Other,Many
Syndra,1050.0,5215.0,1050.0,0.8888888890000001,0.0,16.0,155896,12358,Other,Many
Nami,127.0,1875.0,127.0,2.375,0.0,70.0,14715,7227,Other,Few
Nidalee,4007.0,39952.0,4007.0,12.0,3.0,25.0,219294,15811,TopLane_Jungle,Few
Irelia,7090.0,14323.0,7090.0,3.857142857,3.0,14.0,202965,18997,TopLane_Jungle,Many
Irelia,4005.0,13890.0,4005.0,3.0,1.0,24.0,167093,11395,Other,Many
Corki,11382.0,23356.0,11382.0,13.0,5.0,49.0,238394,16146,Other,Many
LeeSin,349.0,14897.0,349.0,2.0,0.0,52.0,165283,12629,TopLane_Jungle,Few
Ezreal,1602.0,1602.0,1602.0,2.111111111,0.0,14.0,150467,15339,Other,Many
Graves,3303.0,3303.0,3303.0,1.0,1.0,33.0,127231,10409,TopLane_Jungle,Many
LeeSin,3117.0,18427.0,3117.0,5.75,2.0,23.0,124856,13471,TopLane_Jungle,Few
Lucian,2834.0,7804.0,2834.0,0.666666667,1.0,15.0,77801,7409,Other,Many
Rakan,133.0,2753.0,133.0,3.125,0.0,91.0,21864,9775,Other,Few
Tristana,4967.0,7235.0,4967.0,1.333333333,1.0,27.0,109372,10795,Other,Many
Renekton,2659.0,5100.0,2659.0,1.666666667,1.0,24.0,184498,14042,TopLane_Jungle,Many
Viktor,7062.0,7958.0,7062.0,3.5,3.0,35.0,156575,13496,Other,Many
LeeSin,0.0,16237.0,0.0,3.714285714,0.0,27.0,162089,15349,TopLane_Jungle,Few
Ezreal,4453.0,8956.0,4453.0,3.6,2.0,24.0,186206,15491,Other,Many
LeeSin,289.0,25878.0,289.0,3.2,0.0,46.0,157931,13677,TopLane_Jungle,Few
Kaisa,9380.0,26554.0,9380.0,18.0,3.0,31.0,160222,14200,Other,Many
LeeSin,0.0,6709.0,0.0,1.375,0.0,29.0,105298,8902,TopLane_Jungle,Few
Tristana,3869.0,8820.0,3869.0,1.5,1.0,17.0,163415,14277,Other,Many
Jayce,8793.0,13091.0,8793.0,2.25,2.0,30.0,148530,11022,TopLane_Jungle,Many
Leblanc,4318.0,4318.0,4318.0,4.25,2.0,16.0,99183,11117,Other,Many
Yasuo,395.0,395.0,395.0,0.75,0.0,17.0,71571,6454,Other,Many
