champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Shaco,788.0,2853.0,788.0,18.0,0.0,14.0,104581,10605,TopLane_Jungle,Few
Kindred,87.0,11605.0,87.0,0.6,0.0,22.0,95185,8221,TopLane_Jungle,Few
Nami,774.0,1233.0,774.0,2.333333333,0.0,65.0,12187,6498,Other,Few
Kayn,134.0,8095.0,134.0,1.8,0.0,33.0,164443,12780,TopLane_Jungle,Few
Jax,0.0,961.0,0.0,1.0,0.0,16.0,123618,9632,TopLane_Jungle,Many
Jayce,604.0,1569.0,604.0,0.2857142857142857,0.0,14.0,74380,6149,TopLane_Jungle,Many
Rakan,0.0,0.0,0.0,0.5,0.0,47.0,5214,4990,Other,Few
Jhin,8569.0,16999.0,8569.0,6.333333333333332,6.0,25.0,264562,21655,Other,Many
Braum,1056.0,4889.0,1056.0,3.2222222222222223,1.0,48.0,28889,8916,Other,Few
LeeSin,0.0,18100.0,0.0,1.75,0.0,14.0,135788,8203,TopLane_Jungle,Few
Rakan,389.0,493.0,389.0,8.5,0.0,44.0,14155,5095,Other,Few
Corki,4108.0,15017.0,4108.0,1.75,3.0,15.0,149562,11652,Other,Many
Talon,1227.0,32726.0,1227.0,1.75,2.0,27.0,153322,9240,TopLane_Jungle,Few
Talon,3803.0,10149.0,3803.0,10.5,0.0,22.0,160601,14362,Other,Many
Ekko,5680.0,8901.0,5680.0,1.6,3.0,18.0,139400,11777,Other,Many
Kalista,7194.0,16562.0,7194.0,1.5454545454545454,2.0,30.0,192850,15835,Other,Many
Camille,4067.0,6094.0,4067.0,2.25,2.0,19.0,112163,11007,TopLane_Jungle,Many
Aphelios,1822.0,5808.0,1822.0,0.571428571,0.0,9.0,74325,7764,Other,Many
Singed,1103.0,2494.0,1103.0,1.1,1.0,28.0,97466,8848,TopLane_Jungle,Many
LeeSin,0.0,3419.0,0.0,1.5,0.0,9.0,59584,5811,TopLane_Jungle,Few
Rell,0.0,229.0,0.0,1.0,0.0,16.0,12044,4495,Other,Few
Zed,0.0,3744.0,0.0,2.0,0.0,13.0,95093,9048,TopLane_Jungle,Few
LeeSin,0.0,16689.0,0.0,2.0,0.0,22.0,101691,9285,TopLane_Jungle,Few
Zilean,0.0,4460.0,0.0,1.6666666666666667,0.0,60.0,18604,5568,Other,Few
Vex,2470.0,2470.0,2470.0,2.625,1.0,52.0,189412,15344,Other,Many
Aphelios,2985.0,3078.0,2985.0,0.3333333333333333,0.0,22.0,56529,6855,Other,Many
Xayah,6348.0,7040.0,6348.0,2.333333333333333,3.0,20.0,104066,9888,Other,Many
Aphelios,2267.0,4551.0,2267.0,0.909090909,0.0,27.0,159685,12666,Other,Many
Lulu,2441.0,3200.0,2441.0,9.0,0.0,26.0,80011,9152,Other,Many
Lucian,2926.0,4465.0,2926.0,0.857142857,1.0,24.0,157506,11879,Other,Many
Zac,34.0,4486.0,34.0,3.0,0.0,18.0,90101,8009,TopLane_Jungle,Few
Kennen,960.0,1785.0,960.0,0.1666666666666666,0.0,10.0,46218,5430,TopLane_Jungle,Many
Poppy,5793.0,11393.0,5793.0,1.833333333,4.0,20.0,155022,12128,TopLane_Jungle,Many
TwistedFate,2682.0,3359.0,2682.0,3.5,0.0,18.0,131829,12153,Other,Many
Graves,3904.0,15649.0,3904.0,3.7142857142857135,2.0,18.0,220269,15634,TopLane_Jungle,Many
Rakan,750.0,1292.0,750.0,2.555555555555556,0.0,103.0,20416,8005,Other,Few
Zilean,1301.0,2849.0,1301.0,2.4285714285714284,0.0,69.0,27015,8624,Other,Few
Pyke,1515.0,1515.0,1515.0,1.25,1.0,140.0,33555,12448,Other,Few
Corki,1031.0,3587.0,1031.0,0.875,0.0,17.0,107206,9349,Other,Many
Sylas,1379.0,13532.0,1379.0,0.8,1.0,20.0,144730,11103,TopLane_Jungle,Few
Jhin,505.0,626.0,505.0,0.6666666666666666,0.0,4.0,46044,4844,Other,Many
Zed,2675.0,7068.0,2675.0,1.6666666666666667,0.0,29.0,117083,12128,Other,Many
Poppy,707.0,707.0,707.0,0.5714285714285714,0.0,7.0,45322,5318,TopLane_Jungle,Few
Lulu,91.0,91.0,91.0,1.0,0.0,22.0,8019,5432,Other,Few
Teemo,1339.0,1907.0,1339.0,1.75,1.0,26.0,103942,8947,TopLane_Jungle,Many
Caitlyn,4453.0,4878.0,4453.0,1.666666667,1.0,23.0,123257,11057,Other,Many
Jinx,6830.0,6830.0,6830.0,15.0,3.0,14.0,88175,10638,Other,Many
Caitlyn,9837.0,17989.0,9837.0,3.25,2.0,63.0,278558,17328,Other,Many
Sona,0.0,0.0,0.0,1.3,0.0,55.0,21735,7409,Other,Few
Irelia,877.0,877.0,877.0,4.0,0.0,10.0,58621,6268,TopLane_Jungle,Many
Talon,1674.0,11792.0,1674.0,2.1818181818181817,0.0,28.0,252810,16474,TopLane_Jungle,Few
RekSai,0.0,20324.0,0.0,13.0,0.0,21.0,98233,8536,TopLane_Jungle,Few
Jinx,1023.0,9807.0,1023.0,2.1666666666666665,0.0,27.0,147281,11132,Other,Many
Kaisa,3214.0,3214.0,3214.0,3.0,1.0,16.0,138945,11574,Other,Many
Evelynn,0.0,5028.0,0.0,0.8,0.0,6.0,82188,6407,TopLane_Jungle,Few
Vex,852.0,1538.0,852.0,2.2,1.0,39.0,111432,10194,Other,Many
Kassadin,0.0,0.0,0.0,0.8,0.0,10.0,67374,6900,Other,Many
Qiyana,0.0,26934.0,0.0,2.6,0.0,38.0,214985,13948,TopLane_Jungle,Few
Ezreal,10698.0,12451.0,10698.0,8.5,4.0,15.0,124278,12385,Other,Many
Graves,5826.0,13465.0,5826.0,8.5,3.0,20.0,163364,13318,TopLane_Jungle,Many
Rakan,1507.0,6796.0,1507.0,12.5,1.0,62.0,21869,9237,Other,Few
Singed,2540.0,2540.0,2540.0,1.083333333,2.0,24.0,139014,12933,Other,Many
Sylas,658.0,2285.0,658.0,5.333333333333333,0.0,25.0,132693,11873,Other,Many
Zed,2306.0,8305.0,2306.0,3.428571429,1.0,19.0,167502,13741,TopLane_Jungle,Few
Bard,1327.0,2248.0,1327.0,2.636363636,0.0,91.0,29003,10022,Other,Few
Poppy,1618.0,1618.0,1618.0,1.125,1.0,27.0,95462,8627,TopLane_Jungle,Many
Akali,0.0,241.0,0.0,0.4444444444444444,0.0,9.0,63197,6226,TopLane_Jungle,Many
Zed,3156.0,36963.0,3156.0,14.0,2.0,17.0,165532,11831,TopLane_Jungle,Few
Karma,1220.0,2361.0,1220.0,5.333333333333333,0.0,41.0,26102,6913,Other,Few
Lux,1802.0,3265.0,1802.0,1.875,0.0,20.0,123023,11341,Other,Many
Darius,2143.0,2857.0,2143.0,0.3333333333333333,0.0,8.0,64731,5935,TopLane_Jungle,Many
Thresh,252.0,582.0,252.0,2.333333333,0.0,52.0,24026,7705,Other,Few
Graves,1332.0,2523.0,1332.0,1.25,0.0,22.0,106841,7967,Other,Many
Akshan,991.0,991.0,991.0,0.5714285714285714,0.0,26.0,81535,7670,TopLane_Jungle,Many
Rakan,738.0,2221.0,738.0,14.0,0.0,71.0,20415,7406,Other,Few
Fiora,3743.0,4672.0,3743.0,3.5,1.0,12.0,97457,9915,TopLane_Jungle,Many
Pyke,0.0,0.0,0.0,0.6,0.0,21.0,8573,3792,Other,Few
Ezreal,3211.0,4612.0,3211.0,1.3333333333333333,0.0,21.0,158429,13915,Other,Many
Vex,0.0,2255.0,0.0,1.166666667,0.0,23.0,94712,7975,Other,Many
Fiora,13192.0,14672.0,13192.0,4.0,5.0,16.0,135653,13037,TopLane_Jungle,Many
Jayce,7623.0,14971.0,7623.0,2.142857142857143,2.0,22.0,182241,14208,TopLane_Jungle,Many
Irelia,4297.0,14167.0,4297.0,1.916666667,2.0,37.0,195150,16682,TopLane_Jungle,Many
Jinx,1274.0,1533.0,1274.0,0.5,1.0,21.0,54310,5751,Other,Many
Sylas,431.0,431.0,431.0,1.0,0.0,11.0,60699,7418,Other,Many
Braum,0.0,0.0,0.0,1.2857142857142858,0.0,20.0,9088,4421,Other,Few
Rakan,0.0,3668.0,0.0,7.0,0.0,35.0,18357,5590,Other,Few
Ekko,2805.0,11037.0,2805.0,3.1666666666666665,0.0,21.0,164697,13761,Other,Many
Sylas,1592.0,2919.0,1592.0,0.5833333333333334,1.0,16.0,100469,8826,TopLane_Jungle,Many
Sylas,1599.0,3571.0,1599.0,1.111111111,0.0,22.0,117259,10893,Other,Many
Zac,202.0,2372.0,202.0,1.5714285714285714,0.0,24.0,112825,8770,TopLane_Jungle,Few
Nunu,769.0,27470.0,769.0,2.5,0.0,53.0,167967,13282,TopLane_Jungle,Few
LeeSin,0.0,28968.0,0.0,20.0,1.0,39.0,162357,12680,TopLane_Jungle,Few
Samira,4744.0,7216.0,4744.0,5.5,3.0,26.0,118162,13172,Other,Many
Gwen,6335.0,6893.0,6335.0,1.75,1.0,40.0,242855,15916,TopLane_Jungle,Many
Nautilus,0.0,0.0,0.0,0.375,0.0,17.0,12079,3484,Other,Few
Yasuo,10773.0,11573.0,10773.0,2.5,3.0,22.0,171147,12088,Other,Many
Jax,5676.0,11057.0,5676.0,1.0,3.0,19.0,160786,12723,TopLane_Jungle,Many
Kalista,4874.0,8488.0,4874.0,4.25,3.0,15.0,109375,12162,Other,Many
Orianna,2378.0,3820.0,2378.0,0.666666667,0.0,29.0,107683,8229,Other,Many
Taliyah,1189.0,15934.0,1189.0,5.5,0.0,23.0,168854,14368,TopLane_Jungle,Few
RekSai,234.0,3827.0,234.0,1.1428571428571428,0.0,6.0,54571,5616,TopLane_Jungle,Few
TwistedFate,1494.0,1719.0,1494.0,3.2,0.0,16.0,99749,9686,Other,Many
Kayn,315.0,16698.0,315.0,4.2,0.0,44.0,186930,14405,TopLane_Jungle,Few
Viego,3370.0,45619.0,3370.0,7.5,1.0,22.0,190183,16167,TopLane_Jungle,Few
Graves,121.0,17795.0,121.0,1.8,0.0,37.0,122106,10617,TopLane_Jungle,Few
Orianna,1023.0,3020.0,1023.0,0.5555555560000001,1.0,8.0,49907,5509,Other,Few
Jhin,432.0,911.0,432.0,0.0,0.0,8.0,74548,5904,Other,Many
Gragas,1590.0,1590.0,1590.0,3.0,0.0,9.0,98148,8702,Other,Many
Amumu,73.0,4231.0,73.0,2.0,0.0,61.0,24951,5591,Other,Few
Nidalee,1630.0,35030.0,1630.0,6.0,1.0,32.0,157379,10998,TopLane_Jungle,Few
Sona,482.0,1453.0,482.0,4.25,1.0,56.0,11100,7659,Other,Few
Amumu,0.0,489.0,0.0,2.6666666666666665,0.0,62.0,28186,8532,Other,Few
Viktor,3084.0,6776.0,3084.0,11.0,2.0,41.0,203880,15871,TopLane_Jungle,Many
Kaisa,2383.0,6205.0,2383.0,2.8,1.0,48.0,137618,13076,Other,Many
Rumble,1672.0,27824.0,1672.0,6.0,1.0,28.0,131246,9369,TopLane_Jungle,Few
Tryndamere,1599.0,5780.0,1599.0,0.6,0.0,19.0,87565,7410,Other,Many
Hecarim,0.0,18720.0,0.0,4.75,0.0,20.0,127438,10392,TopLane_Jungle,Few
Poppy,0.0,0.0,0.0,3.0,0.0,12.0,54457,5879,TopLane_Jungle,Many
Galio,928.0,1359.0,928.0,14.0,0.0,68.0,24187,6300,Other,Few
Leona,0.0,0.0,0.0,1.166666667,0.0,36.0,16370,5187,Other,Few
Syndra,3738.0,9017.0,3738.0,1.8,2.0,24.0,129016,10482,Other,Many
Kindred,3223.0,32000.0,3223.0,4.6,3.0,24.0,140325,11587,TopLane_Jungle,Few
Akshan,5321.0,6573.0,5321.0,5.75,1.0,24.0,208054,17995,TopLane_Jungle,Many
Leona,629.0,629.0,629.0,1.0,0.0,22.0,12967,4065,Other,Few
Ezreal,969.0,5839.0,969.0,2.1666666666666665,0.0,32.0,152535,12610,Other,Many
Leona,0.0,2959.0,0.0,7.333333333,0.0,53.0,22526,7920,Other,Few
Twitch,4154.0,4154.0,4154.0,1.3333333333333333,3.0,22.0,134295,10820,Other,Many
Talon,846.0,22564.0,846.0,3.8333333333333335,0.0,38.0,202401,14917,TopLane_Jungle,Few
Nami,93.0,375.0,93.0,2.6,0.0,59.0,7857,6827,Other,Few
Sylas,9672.0,11375.0,9672.0,4.2,5.0,23.0,248350,20600,Other,Many
Singed,1370.0,5546.0,1370.0,7.0,1.0,37.0,114096,11610,TopLane_Jungle,Many
Sona,0.0,6488.0,0.0,4.5,0.0,56.0,21091,6840,Other,Few
Karthus,0.0,938.0,0.0,0.5555555560000001,0.0,12.0,110338,7714,Other,Many
Nami,1515.0,2885.0,1515.0,6.0,0.0,96.0,21803,10108,Other,Few
Jinx,3493.0,9268.0,3493.0,1.4,1.0,24.0,179201,13683,Other,Many
Akshan,2627.0,2627.0,2627.0,9.0,2.0,13.0,72266,8672,TopLane_Jungle,Many
Alistar,628.0,2383.0,628.0,4.5,0.0,63.0,26804,8147,Other,Few
Viktor,2182.0,4807.0,2182.0,1.818181818181818,1.0,26.0,161852,14723,Other,Many
Yone,101.0,9093.0,101.0,1.7777777777777777,0.0,26.0,173572,12940,Other,Many
Nidalee,0.0,29823.0,0.0,4.333333333333333,3.0,28.0,147640,9576,TopLane_Jungle,Few
Rell,516.0,1426.0,516.0,6.0,0.0,50.0,24646,6271,Other,Few
Anivia,622.0,1732.0,622.0,1.0,0.0,17.0,93822,8907,Other,Many
Darius,2023.0,2023.0,2023.0,3.0,0.0,16.0,122609,9782,TopLane_Jungle,Many
Sylas,142.0,142.0,142.0,0.6,0.0,9.0,51257,6251,Other,Many
Lux,1872.0,2191.0,1872.0,1.7777777777777777,1.0,37.0,20825,7379,Other,Few
Gragas,2796.0,3872.0,2796.0,3.0,1.0,10.0,67293,7902,TopLane_Jungle,Many
Nidalee,0.0,7638.0,0.0,14.0,0.0,21.0,68859,7508,TopLane_Jungle,Few
Shen,1226.0,3022.0,1226.0,5.75,0.0,17.0,63963,10032,TopLane_Jungle,Few
Kindred,6647.0,41606.0,6647.0,16.0,3.0,25.0,129340,10865,TopLane_Jungle,Few
Irelia,3336.0,5875.0,3336.0,2.2,1.0,12.0,161404,11155,TopLane_Jungle,Many
Blitzcrank,93.0,1088.0,93.0,1.5,0.0,73.0,21012,8379,Other,Few
Darius,0.0,8478.0,0.0,2.0,0.0,15.0,127768,12381,TopLane_Jungle,Many
Hecarim,0.0,18119.0,0.0,4.0,1.0,13.0,131787,10669,TopLane_Jungle,Few
Yasuo,2065.0,2065.0,2065.0,3.333333333333333,2.0,12.0,68379,8668,Other,Many
Zed,6977.0,10358.0,6977.0,3.4,4.0,37.0,138788,12526,Other,Many
Jhin,2167.0,2167.0,2167.0,2.25,1.0,16.0,126937,11886,Other,Many
Graves,454.0,454.0,454.0,0.333333333,0.0,8.0,81224,6105,TopLane_Jungle,Many
Talon,0.0,2174.0,0.0,1.0,0.0,18.0,108764,8104,TopLane_Jungle,Few
Rakan,821.0,1742.0,821.0,6.0,0.0,100.0,22859,8895,Other,Few
Taric,573.0,573.0,573.0,1.0,0.0,12.0,16793,3908,Other,Few
Lulu,0.0,514.0,0.0,0.8333333333333334,0.0,39.0,7366,4751,Other,Few
Gragas,1477.0,14649.0,1477.0,22.0,2.0,33.0,130577,10921,TopLane_Jungle,Few
Pyke,1892.0,5352.0,1892.0,6.0,1.0,23.0,40014,13660,Other,Few
Soraka,718.0,1726.0,718.0,2.571428571428572,0.0,56.0,18143,8418,Other,Few
Nidalee,903.0,6187.0,903.0,1.1666666666666667,0.0,26.0,89250,7138,TopLane_Jungle,Few
Camille,9443.0,22340.0,9443.0,3.333333333,4.0,13.0,112522,12030,Other,Many
Morgana,696.0,1299.0,696.0,7.0,0.0,67.0,24364,6405,Other,Few
LeeSin,1778.0,45408.0,1778.0,7.0,0.0,66.0,274870,20920,TopLane_Jungle,Many
Viego,0.0,12019.0,0.0,0.7,0.0,39.0,129224,8725,TopLane_Jungle,Few
Caitlyn,12702.0,24642.0,12702.0,5.8,5.0,31.0,211266,18567,Other,Many
Rammus,0.0,3976.0,0.0,2.142857143,0.0,24.0,87910,9895,TopLane_Jungle,Few
Braum,452.0,1820.0,452.0,17.0,0.0,71.0,15784,7285,Other,Few
Jinx,0.0,0.0,0.0,0.25,0.0,2.0,33710,4124,Other,Few
Ezreal,13917.0,22378.0,13917.0,3.25,6.0,16.0,158319,13495,Other,Many
Kaisa,7322.0,19162.0,7322.0,4.4,2.0,21.0,148198,13452,Other,Many
Jinx,3985.0,5310.0,3985.0,2.666666667,0.0,53.0,245064,15803,Other,Many
Pyke,167.0,167.0,167.0,3.5,0.0,39.0,14712,6374,Other,Few
Zed,6977.0,10358.0,6977.0,3.4,4.0,37.0,138788,12526,Other,Many
Rengar,183.0,16405.0,183.0,1.375,0.0,32.0,138013,10917,TopLane_Jungle,Few
Akshan,2189.0,5829.0,2189.0,2.142857142857143,1.0,34.0,261477,16413,Other,Many
Qiyana,3919.0,29472.0,3919.0,2.25,1.0,47.0,198104,19247,TopLane_Jungle,Few
Caitlyn,3995.0,8164.0,3995.0,1.272727273,2.0,13.0,111822,12389,Other,Many
Nami,707.0,5203.0,707.0,1.4285714285714286,0.0,20.0,22655,6151,Other,Few
Qiyana,0.0,7510.0,0.0,2.666666667,0.0,18.0,81765,6024,TopLane_Jungle,Few
Ekko,886.0,15231.0,886.0,1.571428571,1.0,17.0,107764,8618,TopLane_Jungle,Few
Xerath,165.0,379.0,165.0,0.8181818181818182,0.0,65.0,35996,6676,Other,Few
Kayn,0.0,21915.0,0.0,1.0,0.0,26.0,165140,11588,TopLane_Jungle,Few
Lulu,1070.0,2293.0,1070.0,7.333333333333332,0.0,76.0,22935,8545,Other,Few
Ziggs,44217.0,44217.0,44217.0,17.0,7.0,17.0,239226,17011,Other,Many
Viktor,2086.0,17564.0,2086.0,3.0,1.0,49.0,227767,18015,Other,Many
Lux,3519.0,8199.0,3519.0,4.5,0.0,11.0,104391,10566,Other,Many
Vladimir,2967.0,11413.0,2967.0,2.25,1.0,19.0,154586,12492,Other,Many
Twitch,9986.0,9986.0,9986.0,5.25,4.0,12.0,105861,12045,Other,Many
Twitch,1250.0,5442.0,1250.0,4.2,3.0,24.0,111818,12438,Other,Many
Sona,1557.0,3483.0,1557.0,2.8571428571428568,0.0,68.0,14853,8623,Other,Few
Evelynn,437.0,11188.0,437.0,22.0,2.0,18.0,119548,11305,TopLane_Jungle,Few
Cassiopeia,26.0,26.0,26.0,0.4285714285714285,0.0,6.0,37845,4596,TopLane_Jungle,Few
Jhin,2823.0,4179.0,2823.0,4.666666667,0.0,18.0,130877,11380,Other,Many
Ornn,0.0,1778.0,0.0,1.333333333,0.0,15.0,72194,7454,TopLane_Jungle,Many
Graves,6616.0,16500.0,6616.0,6.5,4.0,18.0,141359,12606,TopLane_Jungle,Many
Camille,2053.0,6264.0,2053.0,2.0,0.0,21.0,110581,10739,TopLane_Jungle,Many
Khazix,1570.0,40871.0,1570.0,10.0,0.0,27.0,154106,11948,TopLane_Jungle,Few
Lux,568.0,1259.0,568.0,1.8333333333333333,0.0,26.0,16542,5433,Other,Few
Irelia,613.0,3201.0,613.0,0.8571428571428571,0.0,15.0,85437,8235,TopLane_Jungle,Many
Shen,0.0,1796.0,0.0,2.0,0.0,18.0,50785,7194,TopLane_Jungle,Many
Renekton,2659.0,5100.0,2659.0,1.666666667,1.0,24.0,184498,14042,TopLane_Jungle,Many
Lucian,1973.0,2056.0,1973.0,0.5714285714285714,0.0,12.0,86780,7920,Other,Many
Jhin,220.0,2276.0,220.0,2.0,0.0,20.0,97606,9251,Other,Many
Gragas,38.0,320.0,38.0,0.727272727,0.0,70.0,33253,7924,Other,Few
Pantheon,57.0,488.0,57.0,1.0,0.0,48.0,23710,5056,Other,Few
Jax,10476.0,23437.0,10476.0,1.75,5.0,43.0,307770,19072,TopLane_Jungle,Many
Camille,6987.0,6987.0,6987.0,7.0,2.0,25.0,127182,13621,TopLane_Jungle,Many
Evelynn,596.0,16286.0,596.0,3.25,1.0,23.0,115886,9250,TopLane_Jungle,Few
Rakan,0.0,2340.0,0.0,14.0,0.0,45.0,17044,6272,Other,Few
Camille,4678.0,9596.0,4678.0,3.5,1.0,16.0,82516,10743,TopLane_Jungle,Many
Yuumi,3231.0,4573.0,3231.0,5.0,0.0,70.0,22803,9645,Other,Few
Nunu,658.0,41079.0,658.0,11.5,0.0,35.0,218012,13191,TopLane_Jungle,Few
Zilean,175.0,175.0,175.0,1.571428571,0.0,42.0,21515,5941,Other,Few
Viktor,2970.0,11166.0,2970.0,3.5,1.0,39.0,269889,19288,Other,Many
Lulu,490.0,490.0,490.0,1.166666667,0.0,38.0,10935,5267,Other,Few
Gangplank,3544.0,7391.0,3544.0,1.125,1.0,12.0,220007,13514,TopLane_Jungle,Many
MissFortune,0.0,4599.0,0.0,1.5555555555555556,0.0,10.0,99652,9884,Other,Many
Sylas,8486.0,8486.0,8486.0,21.0,2.0,7.0,112570,13602,Other,Many
Pyke,1056.0,3228.0,1056.0,4.75,0.0,66.0,29330,12041,Other,Few
Qiyana,1641.0,4694.0,1641.0,2.0,0.0,21.0,65998,7774,Other,Many
LeeSin,0.0,23979.0,0.0,1.125,0.0,15.0,119570,9355,TopLane_Jungle,Few
Irelia,1650.0,4750.0,1650.0,2.5,2.0,22.0,185774,13574,TopLane_Jungle,Many
Akali,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,23511,4620,Other,Few
Galio,2663.0,4975.0,2663.0,9.0,1.0,14.0,98991,7959,Other,Many
Syndra,2894.0,2894.0,2894.0,7.0,0.0,26.0,182857,13650,Other,Many
Tryndamere,9134.0,16164.0,9134.0,3.0,4.0,16.0,183487,12958,TopLane_Jungle,Many
Gragas,2853.0,2853.0,2853.0,1.0,2.0,14.0,152934,11002,TopLane_Jungle,Many
Fiora,5057.0,6335.0,5057.0,2.6666666666666665,2.0,30.0,131464,13484,TopLane_Jungle,Many
Irelia,9140.0,9140.0,9140.0,3.5,3.0,15.0,178993,14640,Other,Many
Rumble,1811.0,24198.0,1811.0,9.5,2.0,36.0,170450,12923,TopLane_Jungle,Few
LeeSin,772.0,40162.0,772.0,3.5,2.0,17.0,155064,10894,TopLane_Jungle,Few
Morgana,424.0,1925.0,424.0,4.0,0.0,56.0,63854,9403,Other,Many
Kayle,7607.0,8791.0,7607.0,8.0,3.0,15.0,87027,9758,Other,Many
TahmKench,3616.0,4897.0,3616.0,0.8333333333333334,2.0,17.0,138892,12359,TopLane_Jungle,Many
Vayne,1365.0,22401.0,1365.0,1.8571428571428568,1.0,30.0,283378,16962,Other,Many
Rakan,0.0,0.0,0.0,2.0,0.0,32.0,13337,4603,Other,Few
Xayah,5258.0,9491.0,5258.0,1.2857142857142858,3.0,16.0,181476,13327,Other,Many
Vex,698.0,2227.0,698.0,1.7142857142857142,0.0,12.0,104608,9813,Other,Many
Syndra,2015.0,2214.0,2015.0,3.25,2.0,42.0,165724,13515,Other,Many
XinZhao,1816.0,18125.0,1816.0,1.6666666666666667,1.0,27.0,151921,11636,TopLane_Jungle,Few
Vayne,1498.0,8251.0,1498.0,2.3,0.0,34.0,186770,18279,Other,Many
Nami,1970.0,2021.0,1970.0,7.333333333333332,0.0,30.0,10371,8427,Other,Few
Poppy,0.0,0.0,0.0,0.285714286,0.0,15.0,13311,3465,Other,Few
Poppy,894.0,15553.0,894.0,1.5555555559999998,0.0,25.0,96192,8706,TopLane_Jungle,Few
Akshan,275.0,3304.0,275.0,1.4,0.0,17.0,89801,9048,TopLane_Jungle,Many
Kaisa,2290.0,8342.0,2290.0,1.375,0.0,17.0,137304,12841,Other,Many
Yone,0.0,0.0,0.0,1.0,0.0,8.0,47467,5523,Other,Many
Mordekaiser,0.0,1542.0,0.0,1.0,0.0,13.0,55923,7260,TopLane_Jungle,Many
Kassadin,0.0,0.0,0.0,0.625,0.0,9.0,67848,6922,Other,Many
Rengar,3401.0,35257.0,3401.0,9.5,2.0,28.0,140310,12822,TopLane_Jungle,Few
Qiyana,5994.0,5994.0,5994.0,1.714285714,2.0,25.0,150209,13456,Other,Many
Irelia,5439.0,5439.0,5439.0,2.6666666666666665,2.0,14.0,97279,10233,TopLane_Jungle,Many
Lulu,1710.0,2118.0,1710.0,4.0,1.0,105.0,16783,10316,Other,Few
Graves,2537.0,48669.0,2537.0,21.0,1.0,18.0,240141,16052,TopLane_Jungle,Few
TwistedFate,5227.0,7951.0,5227.0,4.5,3.0,23.0,172796,13313,Other,Many
Kled,4631.0,6325.0,4631.0,2.5,1.0,6.0,93855,9194,TopLane_Jungle,Many
Fiora,6742.0,9609.0,6742.0,2.8,1.0,16.0,114987,12821,TopLane_Jungle,Many
Lulu,707.0,2386.0,707.0,1.1666666666666667,0.0,25.0,15595,5720,Other,Few
Sona,1290.0,1489.0,1290.0,2.222222222,0.0,96.0,58036,12456,Other,Few
Garen,3639.0,3639.0,3639.0,0.285714286,1.0,20.0,116370,10511,TopLane_Jungle,Many
Sona,0.0,0.0,0.0,7.0,0.0,5.0,3597,4035,Other,Few
Singed,0.0,7110.0,0.0,4.6,0.0,20.0,174809,13439,TopLane_Jungle,Many
Draven,5656.0,8991.0,5656.0,2.0,2.0,19.0,232522,15090,Other,Many
Gragas,3923.0,6964.0,3923.0,1.25,1.0,35.0,107834,10179,TopLane_Jungle,Many
Jayce,6379.0,12751.0,6379.0,2.833333333,3.0,25.0,145258,13769,TopLane_Jungle,Many
Thresh,649.0,726.0,649.0,4.2,0.0,54.0,16418,7008,Other,Few
Hecarim,0.0,11984.0,0.0,3.666666667,0.0,25.0,117131,8401,TopLane_Jungle,Few
Kaisa,16079.0,25764.0,16079.0,9.5,5.0,24.0,226953,21834,Other,Many
Nautilus,59.0,59.0,59.0,1.6666666666666667,0.0,24.0,15997,4491,Other,Few
Teemo,3058.0,10428.0,3058.0,2.222222222,2.0,44.0,204588,15407,TopLane_Jungle,Many
Kassadin,2697.0,6633.0,2697.0,6.25,1.0,28.0,189419,17343,Other,Many
Vex,3909.0,10262.0,3909.0,9.0,0.0,31.0,140600,12147,Other,Many
Rakan,785.0,1413.0,785.0,7.666666666666668,0.0,90.0,14801,7792,Other,Few
Jayce,1585.0,1655.0,1585.0,0.6666666666666666,0.0,7.0,55711,5627,TopLane_Jungle,Many
Yasuo,0.0,0.0,0.0,1.3333333333333333,0.0,7.0,62407,5783,Other,Many
Riven,445.0,2572.0,445.0,1.4545454545454546,0.0,19.0,156674,13430,TopLane_Jungle,Many
Gwen,1500.0,1500.0,1500.0,0.666666667,0.0,27.0,71450,8124,TopLane_Jungle,Many
Rakan,358.0,428.0,358.0,2.833333333,1.0,67.0,24980,8091,Other,Few
Ezreal,1904.0,2948.0,1904.0,0.5,1.0,8.0,76119,9738,Other,Many
Qiyana,981.0,34008.0,981.0,3.6,1.0,18.0,163243,12236,TopLane_Jungle,Few
Akshan,5704.0,5704.0,5704.0,5.333333333,4.0,23.0,121224,14308,TopLane_Jungle,Many
Viktor,7602.0,13071.0,7602.0,5.0,4.0,43.0,231906,15789,Other,Many
Tryndamere,11343.0,14529.0,11343.0,2.4,4.0,19.0,149243,13550,Other,Many
Thresh,2339.0,4909.0,2339.0,8.0,1.0,56.0,23057,7606,Other,Few
Draven,885.0,885.0,885.0,0.8,0.0,2.0,47196,6441,Other,Many
Thresh,320.0,320.0,320.0,3.666666667,0.0,33.0,16584,6282,Other,Few
Orianna,4545.0,7542.0,4545.0,19.0,3.0,22.0,169668,12593,Other,Many
Shen,0.0,1195.0,0.0,1.888888889,0.0,54.0,22653,7650,Other,Few
TwistedFate,401.0,584.0,401.0,1.428571429,0.0,13.0,70770,7829,Other,Many
JarvanIV,11.0,2482.0,11.0,1.875,0.0,31.0,119869,8823,TopLane_Jungle,Few
